point;propertyCode;thumbnail;numPhotos;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;district;country;neighborhood;latitude;longitude;showAddress;url;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;detailedType_typology;suggestedTexts_title;suggestedTexts_subtitle;hasPlan;has3DTour;has360;
universidad_politecnica;38508251;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/61/b4/237792682.jpg;24;5;155000;flat;sale;104;true;3;1;barrio Playa de la Malvarrosa;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.4790085;-0.3320449;false;http://www.idealista.com/38508251;465;false;good;false;true;1490;flat;Piso;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;38986874;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/f0/e5/251618522.jpg;4;bj;250000;chalet;sale;88;false;2;1;barrio El Cabanyal-El Canyamelar;València;València;Poblats Marítims;es;El Cabanyal-El Canyamelar;39.4756361;-0.3354054;false;http://www.idealista.com/38986874;477;false;good;false;;2841;chalet;Chalet;El Cabanyal-El Canyamelar, València;false;false;false;
universidad_politecnica;38225773;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/be/ef/232775061.jpg;13;3;60000;flat;sale;75;true;3;1;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4756236;-0.3352131;false;http://www.idealista.com/38225773;484;false;good;false;false;800;flat;Piso;Beteró, València;false;false;false;
universidad_politecnica;38930020;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/b3/c2/250585629.jpg;13;3;62500;flat;sale;79;true;3;1;calle del Pintor Dalmau;València;València;Poblats Marítims;es;Beteró;39.4756444;-0.3348459;false;http://www.idealista.com/38930020;495;false;renew;false;false;791;flat;Piso en calle del Pintor Dalmau;Beteró, València;false;false;false;
universidad_politecnica;36135701;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/cd/dd/231833543.jpg;18;4;64000;flat;sale;70;true;2;1;calle de lucio del valle, 8;València;València;Poblats Marítims;es;Beteró;39.4753817;-0.3354402;true;http://www.idealista.com/36135701;502;false;good;false;false;914;flat;Piso en calle de lucio del valle, 8;Beteró, València;false;false;false;
universidad_politecnica;38519344;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/c5/86/245183184.jpg;7;5;70000;flat;sale;70;true;2;1;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4758817;-0.3338402;false;http://www.idealista.com/38519344;518;false;good;false;false;1000;flat;Piso;Beteró, València;false;false;false;
universidad_politecnica;37845507;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/a8/3d/225638055.jpg;9;5;154000;flat;sale;125;true;3;2;doctor alvaro lopez, 21;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.47834;-0.33159;true;http://www.idealista.com/37845507;519;false;good;false;true;1232;flat;Piso en doctor alvaro lopez, 21;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;37791132;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/47/98/224551806.jpg;13;5;154000;flat;sale;110;true;3;2;calle del Doctor Álvaro López, 21;València;València;Poblats Marítims;es;Playa de la Malvarrosa;39.47834;-0.33159;true;http://www.idealista.com/37791132;519;false;good;false;true;1400;flat;Piso en calle del Doctor Álvaro López, 21;Playa de la Malvarrosa, València;false;false;false;
universidad_politecnica;36019998;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/85/83/209810910.jpg;15;5;65000;flat;sale;75;true;2;1;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4746817;-0.3374402;false;http://www.idealista.com/36019998;551;false;good;false;false;867;flat;Piso;Beteró, València;false;false;false;
universidad_politecnica;38500415;https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/84/e3/237612501.jpg;14;bj;55000;flat;sale;70;true;2;1;barrio Beteró;València;València;Poblats Marítims;es;Beteró;39.4753117;-0.3341213;false;http://www.idealista.com/38500415;557;false;good;false;false;786;flat;Piso;Beteró, València;false;false;false;
